TransactionID,CustID,Date,Employee,ProductID,ProductName,VendorID,ProductVendor,UnitPrice,Quantity,Subtotal,Tax(8%),OrderTotal,Month
10826,65,2025-01-12,Michael Suyama,57,Ravioli Angelo,26,Pasta Buttini s.r.l.,19.5,15,292.5,23.4,315.9,2025-01
10833,26,2025-01-15,Michael Suyama,7,Uncle Bob's Organic Dried Pears,3,Grandma Kelly's Homestead,30.0,20,600.0,48.0,648.0,2025-01
10833,26,2025-01-15,Michael Suyama,31,Gorgonzola Telino,14,Formaggi Fortini s.r.l.,12.5,9,112.5,9.0,121.5,2025-01
10833,26,2025-01-15,Michael Suyama,53,Perth Pasties,24,"G'day, Mate",32.8,9,295.2,23.62,318.82,2025-01
10867,37,2025-02-03,Michael Suyama,53,Perth Pasties,24,"G'day, Mate",32.8,3,98.4,7.87,106.27,2025-02
10885,63,2025-02-12,Michael Suyama,2,Chang,1,Exotic Liquids,19.0,20,380.0,30.4,410.4,2025-02
10885,63,2025-02-12,Michael Suyama,24,Guaran Fantstica,10,Refrescos Americanas LTDA,4.5,12,54.0,4.32,58.32,2025-02
10907,75,2025-02-25,Michael Suyama,75,Rhnbru Klosterbier,12,Plutzer Lebensmittelgromrkte AG,7.75,14,108.5,8.68,117.18,2025-02
10929,19,2025-03-05,Michael Suyama,77,Original Frankfurter grne Soe,12,Plutzer Lebensmittelgromrkte AG,13.0,15,195.0,15.6,210.6,2025-03
10933,23,2025-03-06,Michael Suyama,53,Perth Pasties,24,"G'day, Mate",32.8,2,65.6,5.25,70.85,2025-03
10944,58,2025-03-12,Michael Suyama,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',21.0,5,105.0,8.4,113.4,2025-03
10944,58,2025-03-12,Michael Suyama,44,Gula Malacca,20,Leka Trading,19.45,18,350.1,28.01,378.11,2025-03
10944,58,2025-03-12,Michael Suyama,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,38.0,18,684.0,54.72,738.72,2025-03
10956,82,2025-03-17,Michael Suyama,21,Sir Rodney's Scones,8,"Specialty Biscuits, Ltd.",10.0,12,120.0,9.6,129.6,2025-03
10956,82,2025-03-17,Michael Suyama,47,Zaanse koeken,22,Zaanse Snoepfabriek,9.5,14,133.0,10.64,143.64,2025-03
10956,82,2025-03-17,Michael Suyama,51,Manjimup Dried Apples,24,"G'day, Mate",53.0,8,424.0,33.92,457.92,2025-03
10959,43,2025-03-18,Michael Suyama,75,Rhnbru Klosterbier,12,Plutzer Lebensmittelgromrkte AG,7.75,20,155.0,12.4,167.4,2025-03
10965,41,2025-03-20,Michael Suyama,51,Manjimup Dried Apples,24,"G'day, Mate",53.0,16,848.0,67.84,915.84,2025-03
10973,78,2025-03-24,Michael Suyama,26,Gumbr Gummibrchen,11,Heli Swaren GmbH & Co. KG,31.23,5,156.15,12.49,168.64,2025-03
10973,78,2025-03-24,Michael Suyama,41,Jack's New England Clam Chowder,19,New England Seafood Cannery,9.65,6,57.9,4.63,62.53,2025-03
10973,78,2025-03-24,Michael Suyama,75,Rhnbru Klosterbier,12,Plutzer Lebensmittelgromrkte AG,7.75,10,77.5,6.2,83.7,2025-03
10999,26,2025-04-03,Michael Suyama,41,Jack's New England Clam Chowder,19,New England Seafood Cannery,9.65,20,193.0,15.44,208.44,2025-04
10999,26,2025-04-03,Michael Suyama,51,Manjimup Dried Apples,24,"G'day, Mate",53.0,15,795.0,63.6,858.6,2025-04
10999,26,2025-04-03,Michael Suyama,77,Original Frankfurter grne Soe,12,Plutzer Lebensmittelgromrkte AG,13.0,21,273.0,21.84,294.84,2025-04
11019,55,2025-04-13,Michael Suyama,46,Spegesild,21,Lyngbysild,12.0,3,36.0,2.88,38.88,2025-04
11019,55,2025-04-13,Michael Suyama,49,Maxilaku,23,Karkki Oy,20.0,2,40.0,3.2,43.2,2025-04
11025,71,2025-04-15,Michael Suyama,1,Chai,1,Exotic Liquids,18.0,10,180.0,14.4,194.4,2025-04
11025,71,2025-04-15,Michael Suyama,13,Konbu,6,Mayumi's,6.0,20,120.0,9.6,129.6,2025-04
11031,17,2025-04-17,Michael Suyama,24,Guaran Fantstica,10,Refrescos Americanas LTDA,4.5,21,94.5,7.56,102.06,2025-04
11031,17,2025-04-17,Michael Suyama,64,Wimmers gute Semmelkndel,12,Plutzer Lebensmittelgromrkte AG,33.25,20,665.0,53.2,718.2,2025-04
11031,17,2025-04-17,Michael Suyama,71,Flotemysost,15,Norske Meierier,21.5,16,344.0,27.52,371.52,2025-04
11045,58,2025-04-23,Michael Suyama,33,Geitost,15,Norske Meierier,2.5,15,37.5,3.0,40.5,2025-04
11045,58,2025-04-23,Michael Suyama,51,Manjimup Dried Apples,24,"G'day, Mate",53.0,24,1272.0,101.76,1373.76,2025-04
10289,62,2023-08-26,Robert King,64,Wimmers gute Semmelkndel,12,Plutzer Lebensmittelgromrkte AG,26.6,9,239.4,19.15,258.55,2023-08
10303,51,2023-09-11,Robert King,68,Scottish Longbreads,8,"Specialty Biscuits, Ltd.",10.0,15,150.0,12.0,162.0,2023-09
10308,83,2023-09-18,Robert King,69,Gudbrandsdalsost,15,Norske Meierier,28.8,1,28.8,2.3,31.1,2023-09
10308,83,2023-09-18,Robert King,70,Outback Lager,7,"Pavlova, Ltd.",12.0,5,60.0,4.8,64.8,2023-09
10319,4,2023-10-02,Robert King,17,Alice Mutton,7,"Pavlova, Ltd.",31.2,8,249.6,19.97,269.57,2023-10
10319,4,2023-10-02,Robert King,28,Rssle Sauerkraut,12,Plutzer Lebensmittelgromrkte AG,36.4,14,509.6,40.77,550.37,2023-10
10322,61,2023-10-04,Robert King,52,Filo Mix,24,"G'day, Mate",5.6,20,112.0,8.96,120.96,2023-10
10335,31,2023-10-22,Robert King,2,Chang,1,Exotic Liquids,15.2,7,106.4,8.51,114.91,2023-10
10335,31,2023-10-22,Robert King,32,Mascarpone Fabioli,14,Formaggi Fortini s.r.l.,25.6,6,153.6,12.29,165.89,2023-10
10336,89,2023-10-23,Robert King,4,Chef Anton's Cajun Seasoning,2,New Orleans Cajun Delights,17.6,18,316.8,25.34,342.14,2023-10
10341,72,2023-10-29,Robert King,33,Geitost,15,Norske Meierier,2.0,8,16.0,1.28,17.28,2023-10
10341,72,2023-10-29,Robert King,59,Raclette Courdavault,28,Gai pturage,44.0,9,396.0,31.68,427.68,2023-10
10349,15,2023-11-08,Robert King,54,Tourtire,25,Ma Maison,5.9,24,141.6,11.33,152.93,2023-11
10353,74,2023-11-13,Robert King,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',16.8,12,201.6,16.13,217.73,2023-11
10367,21,2023-11-28,Robert King,54,Tourtire,25,Ma Maison,5.9,18,106.2,8.5,114.7,2023-11
10367,21,2023-11-28,Robert King,65,Louisiana Fiery Hot Pepper Sauce,2,New Orleans Cajun Delights,16.8,15,252.0,20.16,272.16,2023-11
10367,21,2023-11-28,Robert King,77,Original Frankfurter grne Soe,12,Plutzer Lebensmittelgromrkte AG,10.4,7,72.8,5.82,78.62,2023-11
10406,70,2024-01-07,Robert King,1,Chai,1,Exotic Liquids,14.4,10,144.0,11.52,155.52,2024-01
10406,70,2024-01-07,Robert King,36,Inlagd Sill,17,Svensk Sjfda AB,15.2,5,76.0,6.08,82.08,2024-01
10406,70,2024-01-07,Robert King,40,Boston Crab Meat,19,New England Seafood Cannery,14.7,2,29.4,2.35,31.75,2024-01
10428,30,2024-01-28,Robert King,46,Spegesild,21,Lyngbysild,9.6,20,192.0,15.36,207.36,2024-01
10458,63,2024-02-26,Robert King,43,Ipoh Coffee,20,Leka Trading,36.8,20,736.0,58.88,794.88,2024-02
10458,63,2024-02-26,Robert King,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,30.4,15,456.0,36.48,492.48,2024-02
10496,3,2024-04-04,Robert King,31,Gorgonzola Telino,14,Formaggi Fortini s.r.l.,10.0,20,200.0,16.0,216.0,2024-04
10497,80,2024-04-04,Robert King,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,30.4,14,425.6,34.05,459.65,2024-04
10507,40,2024-04-15,Robert King,43,Ipoh Coffee,20,Leka Trading,46.0,15,690.0,55.2,745.2,2024-04
10507,40,2024-04-15,Robert King,48,Chocolade,22,Zaanse Snoepfabriek,12.75,15,191.25,15.3,206.55,2024-04
10512,68,2024-04-21,Robert King,24,Guaran Fantstica,10,Refrescos Americanas LTDA,4.5,10,45.0,3.6,48.6,2024-04
10512,68,2024-04-21,Robert King,46,Spegesild,21,Lyngbysild,12.0,9,108.0,8.64,116.64,2024-04
10512,68,2024-04-21,Robert King,47,Zaanse koeken,22,Zaanse Snoepfabriek,9.5,6,57.0,4.56,61.56,2024-04
10512,68,2024-04-21,Robert King,60,Camembert Pierrot,28,Gai pturage,34.0,12,408.0,32.64,440.64,2024-04
10513,38,2024-04-22,Robert King,61,Sirop d'rable,29,Forts d'rables,28.5,15,427.5,34.2,461.7,2024-04
10520,16,2024-04-29,Robert King,24,Guaran Fantstica,10,Refrescos Americanas LTDA,4.5,8,36.0,2.88,38.88,2024-04
10520,16,2024-04-29,Robert King,53,Perth Pasties,24,"G'day, Mate",32.8,5,164.0,13.12,177.12,2024-04
10523,14,2024-05-01,Robert King,20,Sir Rodney's Marmalade,8,"Specialty Biscuits, Ltd.",81.0,15,1215.0,97.2,1312.2,2024-05
10523,14,2024-05-01,Robert King,37,Gravad lax,17,Svensk Sjfda AB,26.0,18,468.0,37.44,505.44,2024-05
10523,14,2024-05-01,Robert King,41,Jack's New England Clam Chowder,19,New England Seafood Cannery,9.65,6,57.9,4.63,62.53,2024-05
10531,81,2024-05-08,Robert King,59,Raclette Courdavault,28,Gai pturage,55.0,2,110.0,8.8,118.8,2024-05
10532,11,2024-05-09,Robert King,30,Nord-Ost Matjeshering,13,Nord-Ost-Fisch Handelsgesellschaft mbH,25.89,15,388.35,31.07,419.42,2024-05
10532,11,2024-05-09,Robert King,66,Louisiana Hot Spiced Okra,2,New Orleans Cajun Delights,17.0,24,408.0,32.64,440.64,2024-05
10550,51,2024-05-28,Robert King,17,Alice Mutton,7,"Pavlova, Ltd.",39.0,8,312.0,24.96,336.96,2024-05
10550,51,2024-05-28,Robert King,19,Teatime Chocolate Biscuits,8,"Specialty Biscuits, Ltd.",9.2,10,92.0,7.36,99.36,2024-05
10550,51,2024-05-28,Robert King,21,Sir Rodney's Scones,8,"Specialty Biscuits, Ltd.",10.0,6,60.0,4.8,64.8,2024-05
10550,51,2024-05-28,Robert King,61,Sirop d'rable,29,Forts d'rables,28.5,10,285.0,22.8,307.8,2024-05
10573,40,2024-06-19,Robert King,17,Alice Mutton,7,"Pavlova, Ltd.",39.0,18,702.0,56.16,758.16,2024-06
10585,52,2024-07-01,Robert King,47,Zaanse koeken,22,Zaanse Snoepfabriek,9.5,15,142.5,11.4,153.9,2024-07
10593,80,2024-07-09,Robert King,20,Sir Rodney's Marmalade,8,"Specialty Biscuits, Ltd.",81.0,21,1701.0,136.08,1837.08,2024-07
10593,80,2024-07-09,Robert King,69,Gudbrandsdalsost,15,Norske Meierier,36.0,20,720.0,57.6,777.6,2024-07
10593,80,2024-07-09,Robert King,76,Lakkalikri,23,Karkki Oy,18.0,4,72.0,5.76,77.76,2024-07
10597,74,2024-07-11,Robert King,57,Ravioli Angelo,26,Pasta Buttini s.r.l.,19.5,20,390.0,31.2,421.2,2024-07
10597,74,2024-07-11,Robert King,65,Louisiana Fiery Hot Pepper Sauce,2,New Orleans Cajun Delights,21.05,12,252.6,20.21,272.81,2024-07
10609,6,2024-07-24,Robert King,1,Chai,1,Exotic Liquids,18.0,3,54.0,4.32,58.32,2024-07
10609,6,2024-07-24,Robert King,10,Ikura,4,Tokyo Traders,31.0,10,310.0,24.8,334.8,2024-07
10609,6,2024-07-24,Robert King,21,Sir Rodney's Scones,8,"Specialty Biscuits, Ltd.",10.0,6,60.0,4.8,64.8,2024-07
10633,1,2024-08-15,Robert King,13,Konbu,6,Mayumi's,6.0,13,78.0,6.24,84.24,2024-08
10639,16,2024-08-20,Robert King,18,Carnarvon Tigers,7,"Pavlova, Ltd.",62.5,8,500.0,40.0,540.0,2024-08
10642,72,2024-08-22,Robert King,61,Sirop d'rable,29,Forts d'rables,28.5,20,570.0,45.6,615.6,2024-08
10659,70,2024-09-05,Robert King,31,Gorgonzola Telino,14,Formaggi Fortini s.r.l.,12.5,20,250.0,20.0,270.0,2024-09
10659,70,2024-09-05,Robert King,40,Boston Crab Meat,19,New England Seafood Cannery,18.4,24,441.6,35.33,476.93,2024-09
10661,31,2024-09-09,Robert King,39,Chartreuse verte,18,Aux joyeux ecclsiastiques,18.0,3,54.0,4.32,58.32,2024-09
10666,28,2024-09-12,Robert King,65,Louisiana Fiery Hot Pepper Sauce,2,New Orleans Cajun Delights,21.05,10,210.5,16.84,227.34,2024-09
10667,1,2024-09-12,Robert King,71,Flotemysost,15,Norske Meierier,21.5,14,301.0,24.08,325.08,2024-09
10695,54,2024-10-07,Robert King,8,Northwoods Cranberry Sauce,3,Grandma Kelly's Homestead,40.0,10,400.0,32.0,432.0,2024-10
10695,54,2024-10-07,Robert King,12,Queso Manchego La Pastora,5,Cooperativa de Quesos 'Las Cabras',38.0,4,152.0,12.16,164.16,2024-10
10695,54,2024-10-07,Robert King,24,Guaran Fantstica,10,Refrescos Americanas LTDA,4.5,20,90.0,7.2,97.2,2024-10
10775,84,2024-12-12,Robert King,10,Ikura,4,Tokyo Traders,31.0,6,186.0,14.88,200.88,2024-12
10775,84,2024-12-12,Robert King,67,Laughing Lumberjack Lager,16,Bigfoot Breweries,14.0,3,42.0,3.36,45.36,2024-12
10777,43,2024-12-15,Robert King,42,Singaporean Hokkien Fried Mee,20,Leka Trading,14.0,20,280.0,22.4,302.4,2024-12
10797,49,2024-12-25,Robert King,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',21.0,20,420.0,33.6,453.6,2024-12
10809,52,2025-01-01,Robert King,52,Filo Mix,24,"G'day, Mate",7.0,20,140.0,11.2,151.2,2025-01
10818,2,2025-01-07,Robert King,32,Mascarpone Fabioli,14,Formaggi Fortini s.r.l.,32.0,20,640.0,51.2,691.2,2025-01
10818,2,2025-01-07,Robert King,41,Jack's New England Clam Chowder,19,New England Seafood Cannery,9.65,20,193.0,15.44,208.44,2025-01
10836,1,2025-01-16,Robert King,35,Steeleye Stout,16,Bigfoot Breweries,18.0,6,108.0,8.64,116.64,2025-01
10836,1,2025-01-16,Robert King,57,Ravioli Angelo,26,Pasta Buttini s.r.l.,19.5,24,468.0,37.44,505.44,2025-01
10848,69,2025-01-23,Robert King,9,Mishi Kobe Niku,4,Tokyo Traders,97.0,3,291.0,23.28,314.28,2025-01
10868,70,2025-02-04,Robert King,26,Gumbr Gummibrchen,11,Heli Swaren GmbH & Co. KG,31.23,20,624.6,49.97,674.57,2025-02
10876,9,2025-02-09,Robert King,46,Spegesild,21,Lyngbysild,12.0,21,252.0,20.16,272.16,2025-02
10876,9,2025-02-09,Robert King,64,Wimmers gute Semmelkndel,12,Plutzer Lebensmittelgromrkte AG,33.25,20,665.0,53.2,718.2,2025-02
10890,6,2025-02-16,Robert King,17,Alice Mutton,7,"Pavlova, Ltd.",39.0,15,585.0,46.8,631.8,2025-02
10890,6,2025-02-16,Robert King,34,Sasquatch Ale,16,Bigfoot Breweries,14.0,10,140.0,11.2,151.2,2025-02
10890,6,2025-02-16,Robert King,41,Jack's New England Clam Chowder,19,New England Seafood Cannery,9.65,14,135.1,10.81,145.91,2025-02
10891,80,2025-02-17,Robert King,30,Nord-Ost Matjeshering,13,Nord-Ost-Fisch Handelsgesellschaft mbH,25.89,15,388.35,31.07,419.42,2025-02
10896,85,2025-02-19,Robert King,45,Rogede sild,21,Lyngbysild,9.5,15,142.5,11.4,153.9,2025-02
10896,85,2025-02-19,Robert King,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,38.0,16,608.0,48.64,656.64,2025-02
10923,12,2025-03-03,Robert King,42,Singaporean Hokkien Fried Mee,20,Leka Trading,14.0,10,140.0,11.2,151.2,2025-03
10923,12,2025-03-03,Robert King,43,Ipoh Coffee,20,Leka Trading,46.0,10,460.0,36.8,496.8,2025-03
10923,12,2025-03-03,Robert King,67,Laughing Lumberjack Lager,16,Bigfoot Breweries,14.0,24,336.0,26.88,362.88,2025-03
10937,77,2025-03-10,Robert King,28,Rssle Sauerkraut,12,Plutzer Lebensmittelgromrkte AG,45.6,8,364.8,29.18,393.98,2025-03
10937,77,2025-03-10,Robert King,34,Sasquatch Ale,16,Bigfoot Breweries,14.0,20,280.0,22.4,302.4,2025-03
10958,81,2025-03-18,Robert King,5,Chef Anton's Gumbo Mix,2,New Orleans Cajun Delights,21.35,20,427.0,34.16,461.16,2025-03
10958,81,2025-03-18,Robert King,7,Uncle Bob's Organic Dried Pears,3,Grandma Kelly's Homestead,30.0,6,180.0,14.4,194.4,2025-03
10958,81,2025-03-18,Robert King,72,Mozzarella di Giovanni,14,Formaggi Fortini s.r.l.,34.8,5,174.0,13.92,187.92,2025-03
11008,1,2025-04-08,Robert King,71,Flotemysost,15,Norske Meierier,21.5,21,451.5,36.12,487.62,2025-04
11037,51,2025-04-21,Robert King,70,Outback Lager,7,"Pavlova, Ltd.",15.0,4,60.0,4.8,64.8,2025-04
11051,12,2025-04-27,Robert King,24,Guaran Fantstica,10,Refrescos Americanas LTDA,4.5,10,45.0,3.6,48.6,2025-04
11055,25,2025-04-28,Robert King,24,Guaran Fantstica,10,Refrescos Americanas LTDA,4.5,15,67.5,5.4,72.9,2025-04
11055,25,2025-04-28,Robert King,25,NuNuCa Nu-Nougat-Creme,11,Heli Swaren GmbH & Co. KG,14.0,15,210.0,16.8,226.8,2025-04
11055,25,2025-04-28,Robert King,51,Manjimup Dried Apples,24,"G'day, Mate",53.0,20,1060.0,84.8,1144.8,2025-04
11055,25,2025-04-28,Robert King,57,Ravioli Angelo,26,Pasta Buttini s.r.l.,19.5,20,390.0,31.2,421.2,2025-04
11066,22,2025-05-01,Robert King,16,Pavlova,7,"Pavlova, Ltd.",17.45,3,52.35,4.19,56.54,2025-05
11074,72,2025-05-06,Robert King,16,Pavlova,7,"Pavlova, Ltd.",17.45,14,244.3,19.54,263.84,2025-05
10262,7,2023-07-22,Laura Callahan,5,Chef Anton's Gumbo Mix,2,New Orleans Cajun Delights,17.0,12,204.0,16.32,220.32,2023-07
10262,7,2023-07-22,Laura Callahan,7,Uncle Bob's Organic Dried Pears,3,Grandma Kelly's Homestead,24.0,15,360.0,28.8,388.8,2023-07
10262,7,2023-07-22,Laura Callahan,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,30.4,2,60.8,4.86,65.66,2023-07
10268,46,2023-07-30,Laura Callahan,29,Thringer Rostbratwurst,12,Plutzer Lebensmittelgromrkte AG,99.0,10,990.0,79.2,1069.2,2023-07
10268,46,2023-07-30,Laura Callahan,72,Mozzarella di Giovanni,14,Formaggi Fortini s.r.l.,27.8,4,111.2,8.9,120.1,2023-07
10276,4,2023-08-08,Laura Callahan,10,Ikura,4,Tokyo Traders,24.8,15,372.0,29.76,401.76,2023-08
10276,4,2023-08-08,Laura Callahan,13,Konbu,6,Mayumi's,4.8,10,48.0,3.84,51.84,2023-08
10278,27,2023-08-12,Laura Callahan,44,Gula Malacca,20,Leka Trading,15.5,16,248.0,19.84,267.84,2023-08
10278,27,2023-08-12,Laura Callahan,59,Raclette Courdavault,28,Gai pturage,44.0,15,660.0,52.8,712.8,2023-08
10278,27,2023-08-12,Laura Callahan,63,Vegie-spread,7,"Pavlova, Ltd.",35.1,8,280.8,22.46,303.26,2023-08
10279,80,2023-08-13,Laura Callahan,17,Alice Mutton,7,"Pavlova, Ltd.",31.2,15,468.0,37.44,505.44,2023-08
10287,48,2023-08-22,Laura Callahan,34,Sasquatch Ale,16,Bigfoot Breweries,11.2,20,224.0,17.92,241.92,2023-08
10287,48,2023-08-22,Laura Callahan,46,Spegesild,21,Lyngbysild,9.6,15,144.0,11.52,155.52,2023-08
10290,57,2023-08-27,Laura Callahan,5,Chef Anton's Gumbo Mix,2,New Orleans Cajun Delights,17.0,20,340.0,27.2,367.2,2023-08
10290,57,2023-08-27,Laura Callahan,29,Thringer Rostbratwurst,12,Plutzer Lebensmittelgromrkte AG,99.0,15,1485.0,118.8,1603.8,2023-08
10290,57,2023-08-27,Laura Callahan,49,Maxilaku,23,Karkki Oy,16.0,15,240.0,19.2,259.2,2023-08
10290,57,2023-08-27,Laura Callahan,77,Original Frankfurter grne Soe,12,Plutzer Lebensmittelgromrkte AG,10.4,10,104.0,8.32,112.32,2023-08
10301,38,2023-09-09,Laura Callahan,40,Boston Crab Meat,19,New England Seafood Cannery,14.7,10,147.0,11.76,158.76,2023-09
10301,38,2023-09-09,Laura Callahan,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,30.4,20,608.0,48.64,656.64,2023-09
10310,60,2023-09-20,Laura Callahan,16,Pavlova,7,"Pavlova, Ltd.",13.9,10,139.0,11.12,150.12,2023-09
10310,60,2023-09-20,Laura Callahan,62,Tarte au sucre,29,Forts d'rables,39.4,5,197.0,15.76,212.76,2023-09
10318,23,2023-10-01,Laura Callahan,41,Jack's New England Clam Chowder,19,New England Seafood Cannery,7.7,20,154.0,12.32,166.32,2023-10
10318,23,2023-10-01,Laura Callahan,76,Lakkalikri,23,Karkki Oy,14.4,6,86.4,6.91,93.31,2023-10
10334,29,2023-10-21,Laura Callahan,52,Filo Mix,24,"G'day, Mate",5.6,8,44.8,3.58,48.38,2023-10
10334,29,2023-10-21,Laura Callahan,68,Scottish Longbreads,8,"Specialty Biscuits, Ltd.",10.0,10,100.0,8.0,108.0,2023-10
10354,61,2023-11-14,Laura Callahan,1,Chai,1,Exotic Liquids,14.4,12,172.8,13.82,186.62,2023-11
10354,61,2023-11-14,Laura Callahan,29,Thringer Rostbratwurst,12,Plutzer Lebensmittelgromrkte AG,99.0,4,396.0,31.68,427.68,2023-11
10366,56,2023-11-28,Laura Callahan,65,Louisiana Fiery Hot Pepper Sauce,2,New Orleans Cajun Delights,16.8,5,84.0,6.72,90.72,2023-11
10366,56,2023-11-28,Laura Callahan,77,Original Frankfurter grne Soe,12,Plutzer Lebensmittelgromrkte AG,10.4,5,52.0,4.16,56.16,2023-11
10369,15,2023-12-02,Laura Callahan,29,Thringer Rostbratwurst,12,Plutzer Lebensmittelgromrkte AG,99.0,20,1980.0,158.4,2138.4,2023-12
10369,15,2023-12-02,Laura Callahan,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,30.4,18,547.2,43.78,590.98,2023-12
10380,31,2023-12-12,Laura Callahan,30,Nord-Ost Matjeshering,13,Nord-Ost-Fisch Handelsgesellschaft mbH,20.7,18,372.6,29.81,402.41,2023-12
10380,31,2023-12-12,Laura Callahan,53,Perth Pasties,24,"G'day, Mate",26.2,20,524.0,41.92,565.92,2023-12
10380,31,2023-12-12,Laura Callahan,60,Camembert Pierrot,28,Gai pturage,27.2,6,163.2,13.06,176.26,2023-12
10383,20,2023-12-16,Laura Callahan,13,Konbu,6,Mayumi's,4.8,20,96.0,7.68,103.68,2023-12
10383,20,2023-12-16,Laura Callahan,50,Valkoinen suklaa,23,Karkki Oy,13.0,15,195.0,15.6,210.6,2023-12
10383,20,2023-12-16,Laura Callahan,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,30.4,20,608.0,48.64,656.64,2023-12
10399,21,2023-12-31,Laura Callahan,77,Original Frankfurter grne Soe,12,Plutzer Lebensmittelgromrkte AG,10.4,14,145.6,11.65,157.25,2023-12
10408,47,2024-01-08,Laura Callahan,37,Gravad lax,17,Svensk Sjfda AB,20.8,10,208.0,16.64,224.64,2024-01
10408,47,2024-01-08,Laura Callahan,54,Tourtire,25,Ma Maison,5.9,6,35.4,2.83,38.23,2024-01
10412,71,2024-01-13,Laura Callahan,14,Tofu,6,Mayumi's,18.6,20,372.0,29.76,401.76,2024-01
10416,71,2024-01-16,Laura Callahan,19,Teatime Chocolate Biscuits,8,"Specialty Biscuits, Ltd.",7.3,20,146.0,11.68,157.68,2024-01
10416,71,2024-01-16,Laura Callahan,53,Perth Pasties,24,"G'day, Mate",26.2,10,262.0,20.96,282.96,2024-01
10416,71,2024-01-16,Laura Callahan,57,Ravioli Angelo,26,Pasta Buttini s.r.l.,15.6,20,312.0,24.96,336.96,2024-01
10421,33,2024-01-21,Laura Callahan,19,Teatime Chocolate Biscuits,8,"Specialty Biscuits, Ltd.",7.3,4,29.2,2.34,31.54,2024-01
10421,33,2024-01-21,Laura Callahan,53,Perth Pasties,24,"G'day, Mate",26.2,15,393.0,31.44,424.44,2024-01
10421,33,2024-01-21,Laura Callahan,77,Original Frankfurter grne Soe,12,Plutzer Lebensmittelgromrkte AG,10.4,10,104.0,8.32,112.32,2024-01
10435,69,2024-02-04,Laura Callahan,2,Chang,1,Exotic Liquids,15.2,10,152.0,12.16,164.16,2024-02
10435,69,2024-02-04,Laura Callahan,22,Gustaf's Knckebrd,9,PB Knckebrd AB,16.8,12,201.6,16.13,217.73,2024-02
10435,69,2024-02-04,Laura Callahan,72,Mozzarella di Giovanni,14,Formaggi Fortini s.r.l.,27.8,10,278.0,22.24,300.24,2024-02
10437,71,2024-02-05,Laura Callahan,53,Perth Pasties,24,"G'day, Mate",26.2,15,393.0,31.44,424.44,2024-02
10443,30,2024-02-12,Laura Callahan,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',16.8,6,100.8,8.06,108.86,2024-02
10443,30,2024-02-12,Laura Callahan,28,Rssle Sauerkraut,12,Plutzer Lebensmittelgromrkte AG,36.4,12,436.8,34.94,471.74,2024-02
10450,29,2024-02-19,Laura Callahan,10,Ikura,4,Tokyo Traders,24.8,20,496.0,39.68,535.68,2024-02
10450,29,2024-02-19,Laura Callahan,54,Tourtire,25,Ma Maison,5.9,6,35.4,2.83,38.23,2024-02
10452,17,2024-02-20,Laura Callahan,28,Rssle Sauerkraut,12,Plutzer Lebensmittelgromrkte AG,36.4,15,546.0,43.68,589.68,2024-02
10455,71,2024-02-24,Laura Callahan,39,Chartreuse verte,18,Aux joyeux ecclsiastiques,14.4,20,288.0,23.04,311.04,2024-02
10456,8,2024-02-25,Laura Callahan,49,Maxilaku,23,Karkki Oy,16.0,21,336.0,26.88,362.88,2024-02
10460,53,2024-02-28,Laura Callahan,68,Scottish Longbreads,8,"Specialty Biscuits, Ltd.",10.0,21,210.0,16.8,226.8,2024-02
10460,53,2024-02-28,Laura Callahan,75,Rhnbru Klosterbier,12,Plutzer Lebensmittelgromrkte AG,6.2,4,24.8,1.98,26.78,2024-02
10467,2,2024-03-06,Laura Callahan,25,NuNuCa Nu-Nougat-Creme,11,Heli Swaren GmbH & Co. KG,11.2,12,134.4,10.75,145.15,2024-03
10472,14,2024-03-12,Laura Callahan,51,Manjimup Dried Apples,24,"G'day, Mate",42.4,18,763.2,61.06,824.26,2024-03
10476,25,2024-03-17,Laura Callahan,55,Pt chinois,25,Ma Maison,19.2,2,38.4,3.07,41.47,2024-03
10476,25,2024-03-17,Laura Callahan,70,Outback Lager,7,"Pavlova, Ltd.",12.0,12,144.0,11.52,155.52,2024-03
10481,48,2024-03-20,Laura Callahan,49,Maxilaku,23,Karkki Oy,16.0,24,384.0,30.72,414.72,2024-03
10488,19,2024-03-27,Laura Callahan,73,Rd Kaviar,17,Svensk Sjfda AB,12.0,20,240.0,19.2,259.2,2024-03
10491,34,2024-03-31,Laura Callahan,44,Gula Malacca,20,Leka Trading,15.5,15,232.5,18.6,251.1,2024-03
10491,34,2024-03-31,Laura Callahan,77,Original Frankfurter grne Soe,12,Plutzer Lebensmittelgromrkte AG,10.4,7,72.8,5.82,78.62,2024-03
